URL,mime-type,nato-digital,numero-de-paginas,megabytes
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\Legendas.pdf,application/pdf,True,1,0.63
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\NemTodaDeficienciaeVisivel.pdf,application/pdf,True,1,0.19
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\pisos-tateis.pdf,application/pdf,True,1,0.25
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\PrioridadeRestituicaoIR.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\Relatorio-Anual-de-Atividades-ano-base-2024.pdf,application/pdf,True,46,2.92
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\Surdez_x_DeficieciaAuditiva.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\Teletrabalho.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\acessibilidade\MinutoAcessibilidade\VisaoMonocular.pdf,application/pdf,True,1,0.17
data\www.tjsp.jus.br\Download\AssessoriaImprensa\UtilidadePublica\Alerta\GuiaDeOrientacoes.pdf,application/pdf,True,15,0.13
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\ComunicadoCG1469_2019.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\ManualAuxiliaresJustica-Auxiliar.pdf,application/pdf,True,33,2.12
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\Manual_Esaj_Cadastro_Perito.pdf,application/pdf,True,7,0.77
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\NotaTecnica.pdf,application/pdf,True,10,0.69
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\RESOLUCAO-233-2016-CNJ-ORGAOS-TECNICOS.pdf,application/pdf,False,7,1.87
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\ResolucaoCNJ236-2016.pdf,application/pdf,False,12,1.82
data\www.tjsp.jus.br\Download\Auxiliaresdajustica\ConciliadoresMediadores\ManualAuxiliaresJustica-Auxiliar-ConciliadoresMediadores.pdf,application/pdf,True,29,1.78
data\www.tjsp.jus.br\Download\BalcaoVirtual\AtendimentoBalcaoVirtualDesktop.pdf,application/pdf,True,5,0.43
data\www.tjsp.jus.br\Download\BalcaoVirtual\Orientacoes_Balcao_Virtual_atendimento.pdf,application/pdf,True,1,0.34
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\ComposicaoCamarasAPartir2005.pdf,application/pdf,True,112,0.96
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1901-14041901.pdf,application/pdf,True,32,8.86
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1917-04051917.pdf,application/pdf,True,30,7.71
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1921-23051921.pdf,application/pdf,True,65,16.84
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1922-27031922.pdf,application/pdf,True,70,22.26
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1923-09031923.pdf,application/pdf,True,71,24.79
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1926-09081926.pdf,application/pdf,True,15,0.77
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1947-22091947.pdf,application/pdf,True,158,6.42
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1967-07061967.pdf,application/pdf,True,16,2.74
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-1992-30091992.pdf,application/pdf,True,174,9.41
data\www.tjsp.jus.br\Download\Biblioteca\AgendaCentoCinquenta\RITJSP-2009-30092009.pdf,application/pdf,True,112,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Acacio-Reboucas-07.07.2015.pdf,application/pdf,True,12,0.44
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Adalberto-Jose-Queiroz-Telles-de-Camargo-Aranha-18.08.2015.pdf,application/pdf,True,5,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Adriano-Marrey-24.11.2015.pdf,application/pdf,True,8,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Afonso-de-Barros-Faro-21.10.2015.pdf,application/pdf,True,6,0.32
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Alfredo-Fanucchi-Neto-11.08.2015.pdf,application/pdf,True,5,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Aloysio-Alvares-Cruz-20.10.2015.pdf,application/pdf,True,9,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Alvaro-Lazzarini-24.02.2015.pdf,application/pdf,True,6,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Andre-Andreucci-19.11.2015.pdf,application/pdf,True,5,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Aniceto-Lopes-Aliende-18.05.2015.pdf,application/pdf,True,7,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Antonio-Carlos-Alves-Braga-10.06.2015.pdf,application/pdf,True,8,0.39
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Antonio-Carlos-Marzagao-Barbuto-10.12.2014.pdf,application/pdf,True,5,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Antonio-Raphael-Silva-Salvador-10.07.2017.pdf,application/pdf,True,10,0.28
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Benedicto-Jorge-Farah-19.08.2015.pdf,application/pdf,True,4,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Bruno-Affonso-de-Andre-12.08.2015.pdf,application/pdf,True,14,0.54
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Caio-Eduardo-Cangucu-de-Almeida-14.05.2018.pdf,application/pdf,True,8,0.29
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Celio-de-Mello-Almada-26.10.2015.pdf,application/pdf,True,7,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Cicero-de-Toledo-Piza-27.11.2015.pdf,application/pdf,True,6,0.43
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Cid-Norberto-Vieira-de-Souza-11.09.2015.pdf,application/pdf,True,5,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Clineu-de-Mello-Almada-26.10.2015.pdf,application/pdf,True,7,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Dagoberto-Salles-Cunha-Camargo-15.09.2015.pdf,application/pdf,True,9,0.36
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Dagoberto-Salles-Cunha-Camargo-Filho-15.09.2015.pdf,application/pdf,True,9,0.36
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Darcy-de-Arruda-Miranda-29.09.2015.pdf,application/pdf,True,6,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Descio-Mendes-Pereira-06.10.2015.pdf,application/pdf,True,9,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Dionisio-Barbosa-01.12.2015.pdf,application/pdf,True,5,0.25
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Esther-de-Figueiredo-Ferraz-28.04.2014.pdf,application/pdf,True,8,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Evilasio-Lustosa-Goulart-04.12.2015.pdf,application/pdf,True,7,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Fernando-Euler-Bueno-24.06.2015.pdf,application/pdf,True,6,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Francis-Selwyn-Davis-14.10.2015.pdf,application/pdf,True,5,0.29
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Francisco-Alberto-Marciano-da-Fonseca-25.08.2016.pdf,application/pdf,True,7,0.26
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Francisco-Thomaz-de-Carvalho-Filho-27.05.2015.pdf,application/pdf,True,8,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Gentil-do-Carmo-Pinto-26.11.2014.pdf,application/pdf,True,6,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Heitor-Jose-Reali-12.11.2015.pdf,application/pdf,True,7,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Heli-de-Quadros-30.09.2015.pdf,application/pdf,True,9,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Helio-de-Quadros-Arruda-04.11.2015.pdf,application/pdf,True,7,0.39
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Helio-Quaglia-Barbosa-20.10.2015.pdf,application/pdf,True,7,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Heraclides-Batalha-Camargo-22.10.2014.pdf,application/pdf,True,5,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Humberto-de-Andrade-Junqueira-26.03.2015.pdf,application/pdf,True,10,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Joao-Batista-Lopes-12.12.2018.pdf,application/pdf,True,8,0.25
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Joao-Omar-Marcura-21.11.2016.pdf,application/pdf,True,5,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Joaquim-de-Paula-Ribeiro-22.10.2015.pdf,application/pdf,True,9,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Joaquim-de-Sylos-Cintra-15.10.2015.pdf,application/pdf,True,6,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Joaquim-Reboucas-de-Carvalho-Sobrinho-25.08.2015.pdf,application/pdf,True,8,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Alberto-Weiss-de-Andrade-19.03.2018.pdf,application/pdf,True,7,0.28
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Geraldo-Barreto-Fonseca-15.04.2015.pdf,application/pdf,True,11,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Goncalves-Santana-09.12.2015.pdf,application/pdf,True,10,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Goulart-Sobrinho-04.12.2015.pdf,application/pdf,True,7,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Luiz-Vicente-de-Azevedo-Franceschini-05.11.2015.pdf,application/pdf,True,10,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Machado-de-Assis-Moura-02.10.2015.pdf,application/pdf,True,8,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Jose-Mario-Antonio-Cardinale-05.10.2015.pdf,application/pdf,True,6,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Julio-Ignacio-Bomfim-Pontes-14.07.2015.pdf,application/pdf,True,4,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Laudo-Ferreira-de-Camargo-10.09.2015.pdf,application/pdf,True,8,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Lauro-Malheiros-22.07.2015.pdf,application/pdf,True,5,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Luiz-Ambra-03.08.2015.pdf,application/pdf,True,5,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Luiz-Correa-Fragoso-12.11.2015.pdf,application/pdf,True,7,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Luiz-Gonzaga-de-Arruda-Campos-19.11.2015.pdf,application/pdf,True,9,0.46
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Maercio-Frankel-de-Abreu-Sampaio-14.12.2015.pdf,application/pdf,True,7,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Manoel-Pedro-Pimentel-09.11.2015.pdf,application/pdf,True,13,0.45
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Manoel-Thomaz-Carvalhal-23.11.2015.pdf,application/pdf,True,6,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Marcio-Martins-Ferreira-02.09.2015.pdf,application/pdf,True,6,0.34
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Marcos-Nogueira-Garcez-23.09.2015.pdf,application/pdf,True,8,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Mariano-Cassavia-Neto-17.12.2015.pdf,application/pdf,True,6,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Mario-Guimaraes-21.09.2015.pdf,application/pdf,True,9,0.41
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Mario-Hoeppner-Dutra-11.03.2015.pdf,application/pdf,True,13,0.42
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Nelson-Galvao-de-Franca-29.09.2015.pdf,application/pdf,True,6,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Nelson-Pinheiro-Franco-12.08.2015.pdf,application/pdf,True,9,0.36
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Nelson-Schiesari-11.12.2015.pdf,application/pdf,True,7,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Nereu-Cesar-de-Moraes-16.12.2015.pdf,application/pdf,True,7,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Octavio-Roberto-Stucchi-26.11.2015.pdf,application/pdf,True,9,0.39
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Odyr-Jose-Pinto-Porto-16.11.2015.pdf,application/pdf,True,9,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Onei-Raphael-Pinheiro-Oricchio-12.11.2015.pdf,application/pdf,True,6,0.31
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Paulo-Lucio-Nogueira-16.09.2015.pdf,application/pdf,True,11,0.43
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Pedro-de-Alcantara-da-Silva-Leme-22.09.2015.pdf,application/pdf,True,7,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Renato-de-Salles-Abreu-06.08.2015.pdf,application/pdf,True,6,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Renato-Torres-de-Carvalho-Filho-09.09.2015.pdf,application/pdf,True,8,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Romeu-Coltro-27.08.2015.pdf,application/pdf,True,7,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Roque-Komatsu-13.10.2015.pdf,application/pdf,True,7,0.32
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Ruy-de-Mello-Almada-26.10.2015.pdf,application/pdf,True,7,0.33
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sebastiao-Carlos-Garcia-14.09.2015.pdf,application/pdf,True,6,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sebastiao-de-Vasconcellos-Leme-22.09.2015.pdf,application/pdf,True,7,0.37
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sergio-Alexandre-Carrato-19.11.2015.pdf,application/pdf,True,5,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sergio-Marques-de-Moraes-Pitombo-18.11.2015.pdf,application/pdf,True,6,0.3
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sydney-Sanches-21.10.2015.pdf,application/pdf,True,11,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Sylvio-do-Amaral-15.07.2015.pdf,application/pdf,True,7,0.4
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Theodomiro-Dias-27.07.2015.pdf,application/pdf,True,4,0.32
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Thrasybulo-Pinheiro-de-Albuquerque-24.09.2015.pdf,application/pdf,True,5,0.29
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Valentim-Alves-da-Silva-20.08.2014.pdf,application/pdf,True,9,0.38
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Volnei-Correa-Leite-de-Moraes-11.11.2015.pdf,application/pdf,True,5,0.29
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Wilson-Ninno-19.11.2015.pdf,application/pdf,True,5,0.35
data\www.tjsp.jus.br\Download\Biblioteca\Homenagem\Young-da-Costa-Manso-13.04.2015.pdf,application/pdf,True,10,0.44
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Abril-2024.pdf,application/pdf,True,6,0.22
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Dezembro_2024.pdf,application/pdf,True,4,1.04
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Fevereiro-2024.pdf,application/pdf,True,8,0.3
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Fevereiro_2025.pdf,application/pdf,True,3,0.31
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-julho_2024.pdf,application/pdf,True,4,0.24
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-junho_2024.pdf,application/pdf,True,3,0.22
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Maio_2024.pdf,application/pdf,True,4,0.24
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-Marco-2024.pdf,application/pdf,True,7,0.19
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-outubro_2024.pdf,application/pdf,True,3,0.29
data\www.tjsp.jus.br\Download\CamaraEspecial\Boletins\BoletimNASCE-setembro_2024.pdf,application/pdf,True,4,0.97
data\www.tjsp.jus.br\Download\CamaraEspecial\Pdf\Cartorio\CartorioCamaraEspecial.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\23-09-05_orientacoes-ao-egresso_folder-V2.pdf,application/pdf,True,1,0.23
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\certidao-nascimento.pdf,application/pdf,True,1,1.47
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\ComunicadoCG-897_2023.pdf,application/pdf,True,2,0.12
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\contratacao.pdf,application/pdf,True,1,1.94
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\cpf.pdf,application/pdf,True,1,2.06
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\Estatisticas_Dezembro-2024.pdf,application/pdf,True,18,0.91
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\NormasTJSPPandemia.pdf,application/pdf,True,2,0.11
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\RELATORIO-GMF-GESTAO-2022-2023.pdf,application/pdf,True,15,1.28
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\RELATORIO-GMF-GESTAO-2022-2023V2.pdf,application/pdf,True,28,4.75
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\Tabela-numero_de_relatos_de_tortura_JAN.pdf,application/pdf,True,1,0.12
data\www.tjsp.jus.br\Download\CanaisComunicacao\GMF\titulo.pdf,application/pdf,True,2,1.82
data\www.tjsp.jus.br\Download\CanaisComunicacao\Material\Cartilha_Direitos_Humanos.pdf,application/pdf,True,24,11.99
data\www.tjsp.jus.br\Download\CanaisComunicacao\Material\Cejuscom_Novo_Servico.pdf,application/pdf,True,1,0.39
data\www.tjsp.jus.br\Download\CanaisComunicacao\Material\Ordem-de-Servico-1-24.pdf,application/pdf,True,2,0.21
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0001.pdf,application/pdf,True,6,0.13
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0002.pdf,application/pdf,True,3,0.08
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0003.pdf,application/pdf,True,46,1.0
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0004.pdf,application/pdf,True,7,0.07
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0005.pdf,application/pdf,True,59,0.36
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0006.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0007.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0008.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0009.pdf,application/pdf,True,5,0.45
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0010.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0011.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0012.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\CanaisComunicacao\NormasSegundaInstancia\InstrucoesTrabalho\ITSJ0013.pdf,application/pdf,True,1,0.07
